Unnamed: 0,label,message,msg_new
13141,0,他的出名与他两部手机密不可分：一部用来随手抓拍被私用的公车,他 的 出名 与 他 两部 手机 密不可分 ： 一部 用来 随手 抓拍 被 私用 的 公车
13142,0,台州广播电视大学招聘编制外合同工公告,台州 广播电视 大学 招聘 编制 外 合同工 公告
13143,0,坐在公交最后一排前面是一对聋哑夫妇特别有爱,坐在 公交 最后 一排 前面 是 一对 聋哑 夫妇 特别 有 爱
13144,0,活动时间为2015年7月18日至8月15日,活动 时间 为 2015 年 7 月 18 日至 8 月 15 日
13145,1,"""好消息、好消息、丽妍美妆喜迎""""三八""""活动开始了""",""" 好消息 、 好消息 、 丽妍 美妆 喜迎 "" "" 三八 "" "" 活动 开始 了 """
13146,0,要去也可以不过下次必须是我们一起再也不想只是拿着手机拍照给你,要 去 也 可以 不过 下次 必须 是 我们 一起 再也 不想 只是 拿 着 手机 拍照 给 你
13147,0,淮安欢乐小马电影城2015年7月23日最新影讯,淮安 欢乐 小马 电影城 2015 年 7 月 23 日 最新 影讯
13148,0,浙江新高考的同学们下学期将纷纷进入史上各大最强班,浙江 新 高考 的 同学 们 下学期 将 纷纷 进入 史上 各大 最强 班
13149,0,而且她说去医院检查确实有宫颈糜烂的情况,而且 她 说 去 医院 检查 确实 有 宫颈 糜烂 的 情况
13150,0,地铁上一哥们儿居然靠在我肩膀上睡着了,地铁 上 一 哥们儿 居然 靠 在 我 肩膀 上 睡着 了
13151,0,?协调、落实看房团的用车、物料等事宜,? 协调 、 落实 看 房团 的 用车 、 物料 等 事宜
13152,0,如果他死刑就是毁了他爸妈和他家庭,如果 他 死刑 就是 毁 了 他 爸妈 和 他 家庭
13153,0,咱就是整个IT部公认的吴杰超吃货小分队,咱 就是 整个 IT 部 公认 的 吴杰 超 吃货 小分队
13154,0,Instagram何时好用啊,Instagram 何时 好用 啊
13155,0,浅说我卖的三个品牌Michaelkors,浅 说 我 卖 的 三个 品牌 Michaelkors
13156,0,证券市场投资者信心正处于修复期,证券市场 投资者 信心 正 处于 修复 期
13157,0,周末愉快咯~青橘青柠蜜超好喝~纯净水+青柠几片+青橘几个+蜂蜜第一次做咖啡土司第一次用直接法做吐司~没有中种松软但也是极美味的,周末 愉快 咯 ~ 青橘 青 柠蜜超 好喝 ~ 纯净水 + 青柠 几片 + 青橘 几个 + 蜂蜜 第一次 做 咖啡 土司 第一次 用 直接 法做 吐司 ~ 没有 中种 松软 但 也 是 极 美味 的
13158,0,xxxxxxxxxxx太原华夏起名地址,xxxxxxxxxxx 太原 华夏 起名 地址
13159,0,情怀+故事是目前互联网广告吸引人的一大特点,情怀 + 故事 是 目前 互联网 广告 吸引 人 的 一大 特点
13160,0,抚顺市委反腐败协调小组召开全市反腐败国际追逃追赃工作会议,抚顺 市委 反腐败 协调 小组 召开 全市 反腐败 国际 追逃 追赃 工作 会议
13161,0,时间如流水转眼间就快开学了开学要赶快忙起来小伙伴们也都要加油,时间 如 流水 转眼间 就 快 开学 了 开学 要 赶快 忙 起来 小伙伴 们 也 都 要 加油
13162,1,您好！我是【美迪装饰】:奉梅芳，贵小区的专职家装顾问，xx年来我们只专注室内装修，如您后期有装修方面相关事宜咨询，敬请来电。诚扰望海涵！,您好 ！ 我 是 【 美迪 装饰 】 : 奉梅芳 ， 贵 小区 的 专职 家装 顾问 ， xx 年来 我们 只 专注 室内 装修 ， 如 您 后期 有 装修 方面 相关 事宜 咨询 ， 敬请 来电 。 诚扰 望海涵 ！
13163,0,南京场的应援我说了是主办给的,南京 场 的 应援 我 说 了 是 主办 给 的
13164,0,OmerSagiv设计的这款扬声器可以更好地对它们进行试听,OmerSagiv 设计 的 这款 扬声器 可以 更好 地 对 它们 进行 试听
13165,0,执法人员劝阻违法吸烟771人次,执法人员 劝阻 违法 吸烟 771 人次
13166,0,快到饭点了发一张手机里的照片,快到 饭点 了 发 一张 手机 里 的 照片
13167,0,石家庄以岭药业健康城参观学习,石家庄 以岭 药业 健康 城 参观 学习
13168,0,不料竟踩空掉进了4米多深的地下室,不料 竟 踩 空掉 进 了 4 米 多 深 的 地下室
13169,0,福清市检察院以涉嫌诈骗罪批捕林某,福清市 检察院 以 涉嫌 诈骗罪 批捕 林某
13170,0,中山翠亨新区200多万的双拼别墅,中山 翠亨 新区 200 多万 的 双拼 别墅
13171,0,无论这些举措是否与政府限购令有关,无论 这些 举措 是否 与 政府 限购 令 有关
13172,0,0妹妹匍匐“穿越火线”的精彩表现也值得大书特书,0 妹妹 匍匐 “ 穿越 火线 ” 的 精彩 表现 也 值得 大书特书
13173,0,生活总会将这本来的真相撕开,生活 总会 将 这 本来 的 真相 撕开
13174,0,市纪委、监察局通报了8起“小官巨腐”的典型案例,市 纪委 、 监察局 通报 了 8 起 “ 小官 巨腐 ” 的 典型 案例
13175,1,姐姐您好！蜀汉路xxxxxxxx易菲女装店，庆祝“元宵节”及“三八妇女节”，超低折扣，大部分买一送一，时间x月x—x月x日，敬请您光临！,姐姐 您好 ！ 蜀汉 路 xxxxxxxx 易菲 女装 店 ， 庆祝 “ 元宵节 ” 及 “ 三八妇女节 ” ， 超低 折扣 ， 大部分 买一送一 ， 时间 x 月 x — x 月 x 日 ， 敬请 您 光临 ！
13176,0,不能只是“法院改”和“改法院”,不能 只是 “ 法院 改 ” 和 “ 改 法院 ”
13177,0,李某因交通肇事罪于2015年5月6日被社旗县人民法院判处有期徒刑一年,李某 因 交通 肇事罪 于 2015 年 5 月 6 日 被 社旗县 人民法院 判处 有期徒刑 一年
13178,0,已完成中央投资8500多万元,已 完成 中央 投资 8500 多万元
13179,0,定远县公安局历经6天艰苦奋战,定远县 公安局 历经 6 天 艰苦 奋战
13180,0,就连汽车来到中国都能被偷工减料～更不用谈追捧韩鬼国狗了痴迷的热度甚至自己爸妈都不认得如今的中国啊,就 连 汽车 来到 中国 都 能 被 偷工减料 ～ 更 不用 谈 追捧 韩鬼国 狗 了 痴迷 的 热度 甚至 自己 爸妈 都 不 认得 如今 的 中国 啊
13181,0,就算这样了城管队员被人打了不还手,就算 这样 了 城管 队员 被 人 打 了 不 还手
13182,0,却遭路人质疑：“这是你撞伤的吧,却 遭路 人 质疑 ： “ 这 是 你 撞伤 的 吧
13183,0,之前传闻小米5要等到今年年底才会与大家见面,之前 传闻 小米 5 要 等到 今年年底 才 会 与 大家 见面
13184,1,红星美凯龙吴中店开年大促！凡在x/x-x/xx在商场购物直降百分之五至百分之七个点，另外还可以参加抽奖活动，各个品牌还会推出响应得活动,红星 美凯 龙吴 中店 开年 大促 ！ 凡 在 x / x - x / xx 在 商场 购物 直降 百分之五 至 百分之七 个点 ， 另外 还 可以 参加 抽奖 活动 ， 各个 品牌 还会 推出 响应 得 活动
13185,0,一个每天都坐地铁的人觉得这是他见过挂的时间最长的一张广告,一个 每天 都 坐地铁 的 人 觉得 这 是 他 见 过 挂 的 时间 最长 的 一张 广告
13186,1,为您提供省时省力省心的服务：年审、送单上门、代理赔、免费事故救援，速度快、效率高。欢迎来电/店咨询（地址：迪康大道x号），祝您用车愉,为 您 提供 省时省力 省心 的 服务 ： 年 审 、 送单 上门 、 代理 赔 、 免费 事故 救援 ， 速度 快 、 效率高 。 欢迎 来电 / 店 咨询 （ 地址 ： 迪康 大道 x 号 ） ， 祝您 用车 愉
13187,0,24小时发布气象、道路、出行信息,24 小时 发布 气象 、 道路 、 出行 信息
13188,1,有全年最大的优惠活动与精美礼品相送。欢迎杜妹妹光临了解。祝您新年新气象！天天好心情！平城街xx号利达街口华润漆宜居店韩梅敬上,有 全年 最大 的 优惠活动 与 精美 礼品 相 送 。 欢迎 杜 妹妹 光临 了解 。 祝您 新年 新气象 ！ 天天 好 心情 ！ 平城 街 xx 号利达 街口 华润 漆 宜居 店 韩梅敬 上
13189,0,知道真相的大竣立刻变得不安起来,知道 真相 的 大竣 立刻 变得 不安 起来
13190,0,河南和浙江被各自评为是出产好男人最多的省份,河南 和 浙江 被 各自 评为 是 出产 好 男人 最多 的 省份
13191,0,“巅峰布局·棋商论道”新财富杯中日围棋擂台赛30周年纪念赛前两场比赛在浙江省湖州市长兴县大唐贡茶院战罢,“ 巅峰 布局 · 棋商 论道 ” 新 财富 杯中 日 围棋 擂台赛 30 周年纪念 赛前 两场 比赛 在 浙江省 湖州市 长兴县 大唐 贡茶 院 战罢
13192,1,【镇江移动集团优惠】月最低消费xx元起，即可免费领取小米、华为等xG大屏手机，畅想高速xG网络，机会难得，数量有限！咨询及预约：xxx,【 镇江 移动 集团 优惠 】 月 最低 消费 xx 元起 ， 即可 免费 领取 小米 、 华为 等 xG 大屏 手机 ， 畅想 高速 xG 网络 ， 机会难得 ， 数量 有限 ！ 咨询 及 预约 ： xxx
13193,0,可了不得啦这么比下去家长怎么吃得消,可 了不得 啦 这么 比 下去 家长 怎么 吃得消
13194,0,什么“干掉宜兴”“秒杀无锡”这种话看着都恶心,什么 “ 干掉 宜兴 ” “ 秒杀 无锡 ” 这种 话 看着 都 恶心
13195,0,每天上班6公里的路程需耗时一个多小时,每天 上班 6 公里 的 路程 需 耗时 一个多 小时
13196,0,刚得知大学同学要从华为离职,刚 得知 大学 同学 要 从 华为 离职
13197,0,能生活在这三部电影所在的时代真的是一种幸运,能 生活 在 这 三部 电影 所在 的 时代 真的 是 一种 幸运
13198,0,下班上地铁一眼就看到高中同学,下班 上 地铁 一眼 就 看到 高中同学
13199,0,你知道哪些疾病必须治愈后才能受孕,你 知道 哪些 疾病 必须 治愈 后 才能 受孕
13200,0,演唱会后遗症最严重的应该是咱家那位大魔王吧,演唱会 后遗症 最 严重 的 应该 是 咱家 那位 大 魔王 吧
13201,0,一阵阵的痛搞的我都怀疑自己没事吧有时间去医院做个全检吧,一阵阵 的 痛 搞 的 我 都 怀疑 自己 没事 吧 有 时间 去 医院 做个 全检 吧
13202,1,三月促销——幻活新生 时光礼遇一、单张订单购买任意幻时或幻时佳产品每满xxxx元，即可免费获得超值赠礼（赠品价值xxx）：A.幻时新生保湿柔肤水x瓶（xxx元）B.单支VC精华x支（xxx元）[色][色]C.亮采试用装x套（内含精华液，眼霜，粉底）二、单张订..............................,三月 促销 — — 幻活 新生   时光 礼遇 一 、 单张 订单 购买 任意 幻时 或 幻时佳 产品 每满 xxxx 元 ， 即可 免费 获得 超值 赠礼 （ 赠品 价值 xxx ） ： A . 幻时 新生 保湿 柔肤水 x 瓶 （ xxx 元 ） B . 单支 VC 精华 x 支 （ xxx 元 ） [ 色 ] [ 色 ] C . 亮采 试用装 x 套 （ 内含 精华液 ， 眼霜 ， 粉底 ） 二 、 单张 订 ..............................
13203,0,可以参考三十年的A股历史和二百年的欧美股市历史,可以 参考 三十年 的 A股 历史 和 二百年 的 欧美 股市 历史
13204,0,越来越多的信用卡也随之走进了人们的日常生活,越来越 多 的 信用卡 也 随之 走进 了 人们 的 日常生活
13205,0,组织连云港地区学习成绩优异的贫困儿童乘船前往韩国进行文化交流,组织 连云港 地区 学习成绩 优异 的 贫困 儿童 乘船 前往 韩国 进行 文化交流
13206,0,现在各个全服务航空公司也竞相效仿,现在 各个 全 服务 航空公司 也 竞相 效仿
13207,0,汽车一秒瞬间冷却的功能怎么还没有发明出来科学家们忙什么去了到底………,汽车 一秒 瞬间 冷却 的 功能 怎么 还 没有 发明 出来 科学家 们 忙 什么 去 了 到底 … … …
13208,1,.携手四大网投betxxx;dafa大發;xxx真人;申博.联合举办真人百家乐六大平台独享:包桌.咪牌.飞牌.美女荷官一对一的服务。,. 携手 四大 网投 betxxx ; dafa 大發 ; xxx 真人 ; 申博 . 联合 举办 真人 百家乐 六大 平台 独享 : 包桌 . 咪牌 . 飞牌 . 美女 荷官 一对一 的 服务 。
13209,0,并在美加的BlackBerryOnlineStore及Amazon供预订,并 在 美加 的 BlackBerryOnlineStore 及 Amazon 供 预订
13210,0,我该说什么跑了三个只留他坚持着让我宝处境尴尬忍受质疑遭受谩骂你们一个个去追梦养好身体了…你们会对我宝有所愧疚吧会吧,我 该 说 什么 跑 了 三个 只留 他 坚持 着 让 我宝 处境 尴尬 忍受 质疑 遭受 谩骂 你们 一个个 去 追梦养 好 身体 了 … 你们 会 对 我宝 有所 愧疚 吧 会 吧
13211,0,为了让花千骨不为他白白送命,为了 让 花千骨 不 为 他 白白 送命
13212,1,犹龙 禧凤x-OOxx-xxxx-x,犹龙   禧 凤 x - OOxx - xxxx - x
13213,0,Cayin将携旗下旗舰机型参加2015香港高级视听展,Cayin 将 携 旗下 旗舰 机型 参加 2015 香港 高级 视听 展
13214,0,在媒体上介绍9“吃的真相”以传播科学,在 媒体 上 介绍 9 “ 吃 的 真相 ” 以 传播 科学
13215,0,民警经过缜密侦查终于破获系列盗窃案,民警 经过 缜密 侦查 终于 破获 系列 盗窃案
13216,0,周某对盗窃绿松石的犯罪事实供认不讳,周某 对 盗窃 绿松石 的 犯罪事实 供认不讳
13217,0,正是因为船长的不作为没有认真负责的工作态度,正是 因为 船长 的 不 作为 没有 认真负责 的 工作 态度
13218,0,东胜区交管大队在x月xx日至xx日共计抓拍车窗乱扔垃圾违法行为xx起,东胜区 交管 大队 在 x 月 xx 日至 xx 日 共计 抓拍 车窗 乱 扔 垃圾 违法行为 xx 起
13219,0,旬阳县公安局党委副书记贺秀成深入城区看望慰问高温天气下坚守一线的第一交警中队执勤民警,旬阳县 公安局 党委 副 书记 贺秀成 深入 城区 看望 慰问 高温 天气 下 坚守 一线 的 第一 交警 中队 执勤 民警
13220,1,xx-纵横六合网，丑字大头开，买拖沓，问香港，诗中有玄机，一二三四头，免家去兔家中兔，买水帘洞，本期中特。。。xx-本期开何数，旺数齐,xx - 纵横 六合网 ， 丑字 大头 开 ， 买 拖沓 ， 问 香港 ， 诗中 有 玄机 ， 一二三四 头 ， 免家 去 兔 家中 兔 ， 买 水帘洞 ， 本期 中特 。 。 。 xx - 本期 开何数 ， 旺数 齐
13221,1,光洁毛年卡（全年不限次）；C、仅需xxxxx元可享受全身光·洁毛年卡（全年不限次）；名额有限  限时抢购！欢迎您和您的朋友一起来店体验,光洁 毛年 卡 （ 全年 不 限次 ） ； C 、 仅 需 xxxxx 元 可 享受 全身 光 · 洁毛年 卡 （ 全年 不 限次 ） ； 名额有限     限时 抢购 ！ 欢迎您 和 您 的 朋友 一 起来 店 体验
13222,1,欧能润滑油系列主要产品有车用润滑油、工业润滑油、润滑脂等等各种油品。现向全国诚招各地代理商。期待与您合作，欢迎新老客户前来参观。佛山市,欧能 润滑油 系列 主要 产品 有 车用 润滑油 、 工业 润滑油 、 润滑脂 等等 各种 油品 。 现向 全国 诚招 各地 代理商 。 期待 与 您 合作 ， 欢迎 新 老客户 前来 参观 。 佛山市
13223,0,黑龙江千余家米厂被迫停产,黑龙江 千余家 米厂 被迫 停产
13224,0,日你妈老子第一次坐xx个小时车,日 你 妈 老子 第一次 坐 xx 个 小时 车
13225,0,郭为、中信建投基金、闫国荣等10人承诺,郭为 、 中信 建投 基金 、 闫国荣 等 10 人 承诺
13226,0,因此他采集了每天跑步30公里以上的马拉松选手的“汗水”,因此 他 采集 了 每天 跑步 30 公里 以上 的 马拉松 选手 的 “ 汗水 ”
